participant,video,Pupil_size
LR96S,LN_2,0.00017814716826825006
LR96S,LN_3,-4.4770242598524135e-05
LR96S,LN_4,0.0001343709989187758
LR96S,LN_5,1.0536250093728938e-05
LR96S,LN_6,-2.873169044947943e-05
LR96S,LN_7_N,0.10835981815687079
LR96S,LN_7_P,-0.20671172814257588
LR96S,LN_9,2.955358955736287e-05
LR96S,LP_1,7.335905748373506e-05
LR96S,LP_2,7.664551946096054e-05
LR96S,LP_3,0.00013257606533612076
LR96S,LP_4,0.00030603573457765876
LR96S,LP_5,0.0009697681876126296
LR96S,LP_6,3.6265428942083844e-05
LR96S,LP_7,2.0276215561665367e-05
LR96S,LP_9,-0.0002477813797749917
XPI3pA,HN_1,-0.0005258673056225405
XPI3pA,HN_3_H,0.04038692233126229
XPI3pA,HN_3_L,0.011589081457584083
XPI3pA,HN_4,1.6205868156315972e-05
XPI3pA,HN_5,-4.1803778822568916e-05
XPI3pA,HN_6,7.652444684724813e-05
XPI3pA,HN_7,-0.0004974637468602161
XPI3pA,HN_9,-6.725334192037025e-05
XPI3pA,HP_1_L,-0.0010082378038491768
XPI3pA,HP_1_H,0.000560820385894889
XPI3pA,HP_2,2.5084206440872947e-05
XPI3pA,HP_3_L,-6.776693622834173e-05
XPI3pA,HP_4,0.0002813960291825346
XPI3pA,HP_5,0.000922530283304468
XPI3pA,HP_6,0.00039097525935893884
XPI3pA,HP_7_H,0.014337024192029979
XPI3pA,HP_7_L,-0.02432646431565022
XPI3pA,HP_9,-1.939783720406041e-05
XPI3pA,LN_1,-3.1709465826867955e-05
XPI3pA,LN_2,0.00016390011873523846
XPI3pA,LN_3,-0.0002552425399340308
XPI3pA,LN_4,0.00010818809604007384
XPI3pA,LN_5,-5.9885684137839235e-05
XPI3pA,LN_6,-0.0001395759676148245
XPI3pA,LN_7_N,0.047183250113877584
XPI3pA,LN_7_P,-0.09205493219361127
XPI3pA,LN_9,-9.920629952553384e-05
XPI3pA,LP_1,0.00019529041474930509
XPI3pA,LP_2,-9.656949345249188e-05
XPI3pA,LP_3,6.938853873306172e-05
XPI3pA,LP_4,-2.8751504852042586e-05
XPI3pA,LP_5,-0.00018565439500362046
XPI3pA,LP_6,9.453400241721255e-06
XPI3pA,LP_7,6.747355996594706e-06
XPI3pA,LP_9,-7.301631739142778e-05
CoQmx,HN_1,-0.0016730820198640473
CoQmx,HN_2_H,0.1589347341472349
CoQmx,HN_2_L,-0.42838628121176914
CoQmx,HN_3_H,0.03928615382803757
CoQmx,HN_3_L,-0.11920239870968263
CoQmx,HN_4,-0.000330950671306951
CoQmx,HN_5,-4.345694321328253e-05
CoQmx,HN_6,-1.869991592684528e-05
CoQmx,HN_7,1.4572120751843443e-05
CoQmx,HN_9,-0.00016535889723146013
CoQmx,HP_1_L,-0.1110622409351052
CoQmx,HP_1_H,0.047718565860419115
CoQmx,HP_2,2.4914018560195927e-05
CoQmx,HP_3_L,-0.020152638428518888
CoQmx,HP_3_H,0.13011009476562974
CoQmx,HP_4,0.0002664101809961572
CoQmx,HP_5,0.000651076542399931
CoQmx,HP_6,0.0017143260877232613
CoQmx,HP_7_H,0.02285298892911891
CoQmx,HP_7_L,-0.02968686289007838
CoQmx,HP_9,1.4565335352934028e-05
CoQmx,LN_1,1.5110078176672204e-05
CoQmx,LN_2,6.880811546094989e-05
CoQmx,LN_3,-0.0002723117059852953
CoQmx,LN_4,-5.358375160202655e-05
CoQmx,LN_5,-0.000217991337839063
CoQmx,LN_6,-1.652447112476807e-07
CoQmx,LN_7_N,0.12932738606239313
CoQmx,LN_7_P,-0.17577461237999126
CoQmx,LN_9,-0.00036420217660104726
CoQmx,LP_1,0.00017748632001657327
CoQmx,LP_2,-0.0009530479705959216
CoQmx,LP_3,0.00028743972406175544
CoQmx,LP_4,6.55501224868793e-05
CoQmx,LP_5,6.863154055203324e-05
CoQmx,LP_6,2.7344386137162502e-05
CoQmx,LP_7,9.792454711110565e-06
CoQmx,LP_9,-0.001670434412651911
G5XzoP,HN_1,0.0013572987551437876
G5XzoP,HN_2_H,0.270151718629859
G5XzoP,HN_2_L,-0.6210077056067158
G5XzoP,HN_3_H,0.24715262126845783
G5XzoP,HN_3_L,-0.34955816420441543
G5XzoP,HN_4,4.2525150581340654e-05
G5XzoP,HN_5,0.0004396646913074065
G5XzoP,HN_6,-0.00012371887137208049
G5XzoP,HN_7,0.00012435303643609785
G5XzoP,HN_9,5.1242800618744866e-05
G5XzoP,HP_1_L,0.008586926594373878
G5XzoP,HP_1_H,-0.0032605230511197902
G5XzoP,HP_2,0.00047732869888861273
G5XzoP,HP_3_L,-0.10024431037931825
G5XzoP,HP_3_H,0.6320600680476489
G5XzoP,HP_4,-0.0008615887200020822
G5XzoP,HP_5,0.0006606021893551528
G5XzoP,HP_6,0.0004599729293772725
G5XzoP,HP_7_H,0.3562672048067599
G5XzoP,HP_7_L,-0.6671238347229886
G5XzoP,HP_9,-3.224377276467294e-05
G5XzoP,LN_1,-0.0006913675954001164
G5XzoP,LN_2,-0.00023434336807515166
G5XzoP,LN_3,-0.0007467384025821033
G5XzoP,LN_4,-0.00032832194104681633
G5XzoP,LN_5,0.0005394496082464784
G5XzoP,LN_6,-0.00014660272623956416
G5XzoP,LN_7_N,0.26342727982476344
G5XzoP,LN_7_P,-0.5176037110538321
G5XzoP,LN_9,6.779401985035349e-05
G5XzoP,LP_1,4.1252620230913806e-05
G5XzoP,LP_2,-0.0001945049431206769
G5XzoP,LP_3,0.0013156047702072016
G5XzoP,LP_4,-6.564167185008074e-05
G5XzoP,LP_5,0.0017749470364316622
G5XzoP,LP_6,-0.0010377006200590344
G5XzoP,LP_7,2.3539372489445043e-05
G5XzoP,LP_9,-0.00022461787634187047
XhsN0o,HN_1,0.003376640561223887
XhsN0o,HN_2_H,0.15641746709373727
XhsN0o,HN_2_L,-0.3685767163526581
XhsN0o,HN_3_H,0.032671210033706544
XhsN0o,HN_3_L,-0.014602766266323286
XhsN0o,HN_4,2.853682822046011e-05
XhsN0o,HN_5,0.0004001473180688109
XhsN0o,HN_6,1.7365652535961118e-05
XhsN0o,HN_7,0.0005050694657038335
XhsN0o,HN_9,8.640382683910985e-05
XhsN0o,HP_1_L,-0.04623402758190043
XhsN0o,HP_1_H,0.02010729389151944
XhsN0o,HP_2,-0.0002760892654176672
XhsN0o,HP_3_L,0.0018783267800435155
XhsN0o,HP_3_H,-0.011767736281027119
XhsN0o,HP_4,-0.0001474569645480983
XhsN0o,HP_5,0.0005927170512523006
XhsN0o,HP_6,0.0009566011422110776
XhsN0o,HP_7_H,0.08615392502272456
XhsN0o,HP_7_L,-0.15095854485211646
XhsN0o,HP_9,-1.8581443761434002e-07
XhsN0o,LN_1,-4.712078702784339e-05
XhsN0o,LN_2,0.00019857751357843512
XhsN0o,LN_3,-8.208836380596551e-05
XhsN0o,LN_4,0.00022604528598524354
XhsN0o,LN_5,-0.0005034623084929635
XhsN0o,LN_6,7.36243565455652e-05
XhsN0o,LN_7_N,0.08958455306252588
XhsN0o,LN_7_P,-0.1779232732390108
XhsN0o,LN_9,1.439052425045162e-05
XhsN0o,LP_1,-0.0005753486714792366
XhsN0o,LP_2,-0.00010499421304377421
XhsN0o,LP_3,4.594556928605442e-05
XhsN0o,LP_4,2.3611060175454668e-05
XhsN0o,LP_5,-0.00010500991093387313
XhsN0o,LP_6,0.0002658908886710165
XhsN0o,LP_7,-2.147372208050058e-06
XhsN0o,LP_9,6.077254894787387e-05
9FGka,HN_1,0.0007940655680016562
9FGka,HN_2_H,0.363261363028875
9FGka,HN_2_L,-0.8350567428573434
9FGka,HN_3_H,-0.01054907559628493
9FGka,HN_3_L,0.011785304775494332
9FGka,HN_4,2.6518673873265897e-05
9FGka,HN_5,-4.352897311044046e-06
9FGka,HN_6,0.001074264664823854
9FGka,HN_7,9.38233765257479e-05
9FGka,HN_9,-0.00013958829102023174
9FGka,HP_1_L,-0.05268746356428711
9FGka,HP_1_H,0.02296885918965952
9FGka,HP_2,1.9877284672009665e-05
9FGka,HP_3_L,0.04051156844126336
9FGka,HP_3_H,-0.17654903623787455
9FGka,HP_4,-1.2186629739119326e-05
9FGka,HP_5,0.0016391321859390295
9FGka,HP_6,0.0022293128236858806
9FGka,HP_7_H,0.05168419695439086
9FGka,HP_7_L,-0.10173091273551593
9FGka,HP_9,-1.3832767904453647e-05
9FGka,LN_1,1.9913627969714298e-05
9FGka,LN_2,0.00010187995344157486
9FGka,LN_3,-0.0001820367143818835
9FGka,LN_4,0.00010856927722446841
9FGka,LN_5,2.3864584642652176e-05
9FGka,LN_6,-4.1338913952415623e-05
9FGka,LN_7_N,0.03659197211099752
9FGka,LN_7_P,-0.07265328622677636
9FGka,LN_9,-4.094388994690945e-05
9FGka,LP_1,0.0011923268307749701
9FGka,LP_2,-0.0004858165760790456
9FGka,LP_3,0.00047563998760846715
9FGka,LP_4,-0.00014506368325051255
9FGka,LP_5,0.0010242874601145147
9FGka,LP_6,0.00014117145671788123
9FGka,LP_7,5.088385761808922e-05
9FGka,LP_9,-0.0005587124170913782
Fyt7d,HN_1,
Fyt7d,HN_2_H,
Fyt7d,HN_2_L,
Fyt7d,HN_3_H,
Fyt7d,HN_3_L,
Fyt7d,HN_4,
Fyt7d,HN_5,
Fyt7d,HN_6,
Fyt7d,HN_7,
Fyt7d,HN_9,
Fyt7d,HP_1_L,
Fyt7d,HP_1_H,
Fyt7d,HP_2,
Fyt7d,HP_3_L,
Fyt7d,HP_3_H,
Fyt7d,HP_4,
Fyt7d,HP_5,
Fyt7d,HP_6,
Fyt7d,HP_7_H,
Fyt7d,HP_7_L,
Fyt7d,HP_9,
Fyt7d,LN_1,
Fyt7d,LN_2,
Fyt7d,LN_3,
Fyt7d,LN_4,
Fyt7d,LN_5,
Fyt7d,LN_6,
Fyt7d,LN_7_N,
Fyt7d,LN_7_P,
Fyt7d,LN_9,
Fyt7d,LP_1,
Fyt7d,LP_2,
Fyt7d,LP_3,
Fyt7d,LP_4,
Fyt7d,LP_5,
Fyt7d,LP_6,
Fyt7d,LP_7,
Fyt7d,LP_9,
GHft8,HN_1,0.012943348969069568
GHft8,HN_2_H,0.000725823878561016
GHft8,HN_2_L,0.008638057854307046
GHft8,HN_3_H,0.018467015389502794
GHft8,HN_3_L,-0.001819761474934456
GHft8,HN_4,0.00010211809447779885
GHft8,HN_5,0.0004499201130716557
GHft8,HN_6,-1.0166592084637216e-05
GHft8,HN_7,-0.00012804558635171048
GHft8,HN_9,-1.9086332237350234e-05
GHft8,HP_1_L,-0.06608422779821543
GHft8,HP_1_H,0.029723129009105342
GHft8,HP_2,2.2165657584061194e-05
GHft8,HP_3_L,-0.01174650677365463
GHft8,HP_3_H,0.06994208569594873
GHft8,HP_4,5.4413785541385096e-05
GHft8,HP_5,6.849248061602253e-06
GHft8,HP_6,-0.0001284722087850909
GHft8,HP_7_H,-0.027301537161734224
GHft8,HP_7_L,0.05583623924102277
GHft8,HP_9,1.3777079652221857e-05
GHft8,LN_1,1.1700864280594914e-05
GHft8,LN_2,2.5572734921208706e-05
GHft8,LN_3,0.00010942603157282349
GHft8,LN_4,5.015435714827987e-05
GHft8,LN_5,0.0001496175833572977
GHft8,LN_6,-2.0867979058980524e-05
GHft8,LN_7_N,0.013446630880775245
GHft8,LN_7_P,-0.02507739039064516
GHft8,LN_9,-7.715446704059659e-05
GHft8,LP_1,0.00038464150190353763
GHft8,LP_2,-0.0008405974335148336
GHft8,LP_3,5.1733689996780186e-05
GHft8,LP_4,-6.32463602032729e-05
GHft8,LP_5,-2.8712947823805735e-06
GHft8,LP_6,0.0002327881848267488
GHft8,LP_7,2.6571688953147543e-05
GHft8,LP_9,-0.0033466010440674765
hMHEK1,HN_1,0.002092934729811091
hMHEK1,HN_2_H,0.2552421890290315
hMHEK1,HN_2_L,-0.6365860328839084
hMHEK1,HN_3_H,0.12419187171393986
hMHEK1,HN_3_L,-0.0673689999844731
hMHEK1,HN_4,4.304328238546873e-05
hMHEK1,HN_5,3.1618940221633807e-06
hMHEK1,HN_6,-5.720442499246303e-05
hMHEK1,HN_7,0.000294846696183626
hMHEK1,HN_9,-0.00018587395733504763
hMHEK1,HP_1_L,0.023937351664947037
hMHEK1,HP_1_H,-0.010820505617392229
hMHEK1,HP_2,-0.00017243106397923924
hMHEK1,HP_3_L,-0.02897331389067892
hMHEK1,HP_3_H,0.16581229759999516
hMHEK1,HP_4,-0.00010480093468379081
hMHEK1,HP_5,0.0019927802803341166
hMHEK1,HP_6,0.0009512216158817921
hMHEK1,HP_7_H,0.1185308293721814
hMHEK1,HP_7_L,-0.22927223777376682
hMHEK1,HP_9,-9.191270354413916e-05
hMHEK1,LN_1,3.733085925450297e-05
hMHEK1,LN_2,1.6204900712857295e-05
hMHEK1,LN_3,-0.0005678366732881912
hMHEK1,LN_4,8.71048305706168e-05
hMHEK1,LN_5,-0.0004737011695836735
hMHEK1,LN_6,0.0002272953513591247
hMHEK1,LN_7_N,0.19547047909836923
hMHEK1,LN_7_P,-0.37822889896389267
hMHEK1,LN_9,1.3508952007690311e-05
hMHEK1,LP_1,-0.00010223668450715095
hMHEK1,LP_2,-0.0009060034061878497
hMHEK1,LP_3,0.0010503179716687683
hMHEK1,LP_4,0.0001375498277687015
hMHEK1,LP_5,0.0007862606366235703
hMHEK1,LP_6,-0.00040398222597026745
hMHEK1,LP_7,3.517696641264223e-05
hMHEK1,LP_9,-0.00028155529512030597
Xd3foP9,HN_1,-0.0008864277933957609
Xd3foP9,HN_2_H,0.16863256746344213
Xd3foP9,HN_2_L,-0.33924119604661396
Xd3foP9,HN_3_H,0.11645139286871231
Xd3foP9,HN_3_L,-0.06229293172200556
Xd3foP9,HN_4,-0.0006282238022996545
Xd3foP9,HN_5,-9.228639651759352e-05
Xd3foP9,HN_6,0.00040571628411978367
Xd3foP9,HN_7,-0.00010420391734378143
Xd3foP9,HN_9,-1.1651887270147654e-05
Xd3foP9,HP_1_L,-0.03344461280054212
Xd3foP9,HP_1_H,0.014650714834649747
Xd3foP9,HP_2,-0.0002658818123268958
Xd3foP9,HP_3_L,0.0001128257581628489
Xd3foP9,HP_4,0.00019921064370809205
Xd3foP9,HP_5,0.001064802710716073
Xd3foP9,HP_6,0.0005856991252599641
Xd3foP9,HP_7_H,0.07909522352985832
Xd3foP9,HP_7_L,-0.1477636986286317
Xd3foP9,HP_9,-4.5901984752738656e-05
Xd3foP9,LN_1,2.7232097751017648e-05
Xd3foP9,LN_2,5.656096159256663e-05
Xd3foP9,LN_3,-0.00017377197633772212
Xd3foP9,LN_4,5.7967806878167494e-05
Xd3foP9,LN_5,-0.0002967499760782033
Xd3foP9,LN_6,-7.875381741673237e-05
Xd3foP9,LN_7_N,0.10902940231540903
Xd3foP9,LN_7_P,-0.20573455462876922
Xd3foP9,LN_9,-0.0001548635892518746
Xd3foP9,LP_1,0.00042733905442826625
Xd3foP9,LP_2,8.823096194188196e-05
Xd3foP9,LP_3,2.458186852294375e-05
Xd3foP9,LP_4,4.7906139563735906e-05
Xd3foP9,LP_5,0.00038069339081081566
Xd3foP9,LP_6,0.0001732993565117802
Xd3foP9,LP_7,3.285083908721731e-05
Xd3foP9,LP_9,-0.0002287219081154035
4FoNM,HN_1,0.0030068367256741446
4FoNM,HN_2_H,0.09579579737072219
4FoNM,HN_2_L,-0.23499733119989097
4FoNM,HN_3_H,0.0857479451403278
4FoNM,HN_3_L,-0.004522521909025912
4FoNM,HN_4,0.00016530048937557495
4FoNM,HN_5,-0.001654536946536389
4FoNM,HN_6,4.867333167890564e-05
4FoNM,HN_7,0.00012794904349044955
4FoNM,HN_9,4.271958636792306e-05
4FoNM,HP_1_L,-0.1280911334183994
4FoNM,HP_1_H,0.05476333923489074
4FoNM,HP_2,0.0001293924079974751
4FoNM,HP_3_L,-0.04348445019449043
4FoNM,HP_3_H,0.24894878032717171
4FoNM,HP_4,0.0006386060345229261
4FoNM,HP_5,0.00045848442999707473
4FoNM,HP_6,8.056486004592855e-05
4FoNM,HP_7_H,0.04568013923792291
4FoNM,HP_7_L,-0.08886083703488445
4FoNM,HP_9,7.733257565867291e-06
4FoNM,LN_1,3.6644717852141184e-05
4FoNM,LN_2,-0.00024482056836738764
4FoNM,LN_3,-0.0006036284953325755
4FoNM,LN_4,0.0003142829378717238
4FoNM,LN_5,-1.9077226654840018e-05
4FoNM,LN_6,7.091128689973303e-05
4FoNM,LN_7_N,0.23940932221856936
4FoNM,LN_7_P,-0.4549924952992046
4FoNM,LN_9,-0.00019541657366461962
4FoNM,LP_1,0.00015105659674308214
4FoNM,LP_2,3.408326674092521e-05
4FoNM,LP_3,0.00037948051344116607
4FoNM,LP_4,6.1105865028388e-05
4FoNM,LP_5,0.0006388050508037146
4FoNM,LP_6,0.0009259270333572545
4FoNM,LP_7,2.1665571070972334e-05
4FoNM,LP_9,-0.0003428173057447026
8vDRG,HN_1,0.010823624148544209
8vDRG,HN_2_H,0.14796233167895334
8vDRG,HN_2_L,-0.3646945780056843
8vDRG,HN_3_H,-0.0961746277420299
8vDRG,HN_3_L,-0.02626758654489203
8vDRG,HN_4,0.0008321025384141478
8vDRG,HN_5,-1.5433863156388838e-06
8vDRG,HN_6,0.0005759239744556055
8vDRG,HN_7,-0.00014348475215975043
8vDRG,HN_9,5.199960155843897e-05
8vDRG,HP_1_L,-0.0171105736018764
8vDRG,HP_1_H,0.008047055072211151
8vDRG,HP_2,0.00013829125141429088
8vDRG,HP_3_L,-0.09596451312022314
8vDRG,HP_3_H,0.6817644546926869
8vDRG,HP_4,0.0005244439323761618
8vDRG,HP_5,0.0005315160028551702
8vDRG,HP_6,0.0009617105405927973
8vDRG,HP_7_H,0.016454076574677234
8vDRG,HP_7_L,-0.027943511365052576
8vDRG,HP_9,-1.911990372338579e-05
8vDRG,LN_1,-2.842600818286911e-06
8vDRG,LN_2,4.074644100038327e-05
8vDRG,LN_3,-0.00020511211665397155
8vDRG,LN_4,0.00013422619468927977
8vDRG,LN_5,-0.000800052489611236
8vDRG,LN_6,5.083000168326635e-06
8vDRG,LN_7_N,0.13668350169061538
8vDRG,LN_7_P,-0.24674028180818386
8vDRG,LN_9,7.1494637863267485e-06
8vDRG,LP_1,-0.00016202953741339954
8vDRG,LP_2,-0.00024143005179233512
8vDRG,LP_3,3.9900133078862865e-05
8vDRG,LP_4,7.069779428592327e-05
8vDRG,LP_5,0.0010232244813686009
8vDRG,LP_6,-3.0187268166947945e-05
8vDRG,LP_7,-7.871631916644972e-05
8vDRG,LP_9,-0.0007543030484593594
NMy2s,HN_1,0.0018706138170454523
NMy2s,HN_2_H,0.30812956308878015
NMy2s,HN_2_L,-0.738177934714459
NMy2s,HN_3_H,0.12835469747930972
NMy2s,HN_3_L,-0.05229758131523532
NMy2s,HN_4,0.00028332527664254314
NMy2s,HN_5,0.00028773274166837837
NMy2s,HN_6,-0.00013231510984113015
NMy2s,HN_7,0.00013290953837863384
NMy2s,HN_9,4.149481046855641e-05
NMy2s,HP_1_L,-0.05159254181013928
NMy2s,HP_1_H,0.01816617408725829
NMy2s,HP_2,-0.0004546334627839599
NMy2s,HP_3_L,-0.07193048718193396
NMy2s,HP_3_H,0.41524811551864094
NMy2s,HP_4,0.0006351319181714388
NMy2s,HP_5,0.0008271366492893506
NMy2s,HP_6,0.0010710206126400834
NMy2s,HP_7_H,0.11487936175041735
NMy2s,HP_7_L,-0.2181250343973078
NMy2s,HP_9,-6.838207158210707e-05
NMy2s,LN_1,4.191736817826808e-05
NMy2s,LN_2,0.00021294356822654237
NMy2s,LN_3,-0.00013417636173240766
NMy2s,LN_4,0.0004927948184940689
NMy2s,LN_5,-5.711230364191522e-06
NMy2s,LN_6,0.00014671599439797234
NMy2s,LN_7_N,0.12589595351589278
NMy2s,LN_7_P,-0.24494475943193006
NMy2s,LN_9,-0.0001460820178067479
NMy2s,LP_1,0.0007962116993560642
NMy2s,LP_2,-1.8203107150505105e-05
NMy2s,LP_3,0.0005530393223489583
NMy2s,LP_4,5.380767845508672e-06
NMy2s,LP_5,0.003670621144623354
NMy2s,LP_6,5.769651370179929e-05
NMy2s,LP_7,-0.00018427006435661752
NMy2s,LP_9,-0.0004972185008389474
WQzBV,HN_1,0.008368260139969053
WQzBV,HN_2_H,0.025885043170676525
WQzBV,HN_2_L,-0.06098012266014852
WQzBV,HN_3_H,-0.07818907307005629
WQzBV,HN_3_L,0.03961993554750265
WQzBV,HN_4,0.00035181822979124533
WQzBV,HN_5,0.00024528240461441086
WQzBV,HN_6,3.4236841532919726e-05
WQzBV,HN_7,-0.00014680856425464128
WQzBV,HN_9,2.3321239061679933e-05
WQzBV,HP_1_L,-0.07749565383239876
WQzBV,HP_1_H,0.0321648565529169
WQzBV,HP_2,-5.895401467626016e-05
WQzBV,HP_3_L,0.0021872722462865646
WQzBV,HP_3_H,-0.015337387262706503
WQzBV,HP_4,2.8152329418329458e-05
WQzBV,HP_5,0.0004556156164841063
WQzBV,HP_6,-1.877791114424099e-05
WQzBV,HP_7_H,0.025764416165642512
WQzBV,HP_7_L,-0.05517853335001277
WQzBV,HP_9,-4.56423205577039e-05
WQzBV,LN_1,5.517958921785748e-05
WQzBV,LN_2,-0.001400925648306739
WQzBV,LN_3,5.454582428843224e-06
WQzBV,LN_4,6.459835783934054e-05
WQzBV,LN_5,-0.0004222841394212473
WQzBV,LN_6,-1.1005008992537313e-05
WQzBV,LN_7_N,0.055716340979496515
WQzBV,LN_7_P,-0.10014185882030269
WQzBV,LN_9,-0.00017907645820436358
WQzBV,LP_1,3.079856173782147e-05
WQzBV,LP_2,-0.0006635598995030634
WQzBV,LP_3,3.9725099019172205e-06
WQzBV,LP_4,0.00024533368473989015
WQzBV,LP_5,1.6993162945233564e-05
WQzBV,LP_6,0.00018850941406389765
WQzBV,LP_7,9.657646889227323e-05
WQzBV,LP_9,0.0017112078951613263
Cr1sTi,HN_1,-0.004929503752899578
Cr1sTi,HN_2_H,0.16717024216489484
Cr1sTi,HN_2_L,-0.40428011931179064
Cr1sTi,HN_3_H,0.0318170922258032
Cr1sTi,HN_3_L,-0.03620278071767036
Cr1sTi,HN_4,2.800533803526406e-05
Cr1sTi,HN_5,-0.0011015175139998945
Cr1sTi,HN_6,-9.701296310016261e-05
Cr1sTi,HN_7,-0.0001356510949803713
Cr1sTi,HN_9,-4.600394023279719e-05
Cr1sTi,HP_1_L,-0.06163674474395053
Cr1sTi,HP_1_H,0.027375504899981973
Cr1sTi,HP_2,6.471641799077332e-05
Cr1sTi,HP_3_L,0.0036162885663815203
Cr1sTi,HP_3_H,-0.021704947039533184
Cr1sTi,HP_4,0.00014209670103548788
Cr1sTi,HP_5,0.0003452125940652806
Cr1sTi,HP_6,0.000595059541281362
Cr1sTi,HP_7_H,0.036667714529201145
Cr1sTi,HP_7_L,-0.0755562496946629
Cr1sTi,HP_9,-1.7007080661102236e-05
Cr1sTi,LN_1,-2.4745542859250236e-07
Cr1sTi,LN_2,0.00016688019917188157
Cr1sTi,LN_3,-3.719805081869865e-05
Cr1sTi,LN_4,0.00039216770214967056
Cr1sTi,LN_5,7.526158375537051e-05
Cr1sTi,LN_6,0.00045859594659347636
Cr1sTi,LN_7_N,0.08356167838239692
Cr1sTi,LN_7_P,-0.14733889481942875
Cr1sTi,LN_9,8.102719980929152e-05
Cr1sTi,LP_1,0.0003000348562971489
Cr1sTi,LP_2,0.0007976152123134739
Cr1sTi,LP_3,0.0001727653749563629
Cr1sTi,LP_4,-0.0003064000680885748
Cr1sTi,LP_5,-0.0001578801538761887
Cr1sTi,LP_6,0.0005310297875125158
Cr1sTi,LP_7,6.688401337795469e-05
Cr1sTi,LP_9,3.46846964678349e-05
EXAMPLE,HN_1,0.005548171333954244
EXAMPLE,HN_2_H,0.1295715825075474
EXAMPLE,HN_2_L,-0.2952817704398538
EXAMPLE,HN_3_H,0.04407341253368724
EXAMPLE,HN_3_L,-0.010027976668361749
EXAMPLE,HN_4,4.948672801763365e-06
EXAMPLE,HN_5,9.424369192823079e-05
EXAMPLE,HN_6,0.0006153621452114066
EXAMPLE,HN_7,-5.7772875535544443e-05
EXAMPLE,HN_9,-0.00010320847107037068
EXAMPLE,HP_1_L,-0.04030726609042112
EXAMPLE,HP_1_H,0.01686040578811232
EXAMPLE,HP_2,-0.0007500500634476381
EXAMPLE,HP_3_L,-0.013720104319309812
EXAMPLE,HP_3_H,0.07459963703370853
EXAMPLE,HP_4,-0.00011652201462641898
EXAMPLE,HP_5,-4.3149506989692554e-05
EXAMPLE,HP_6,0.0001823590836318445
EXAMPLE,HP_7_H,0.05532856588216806
EXAMPLE,HP_7_L,-0.06753632653266406
EXAMPLE,HP_9,6.511664581454468e-05
EXAMPLE,LN_1,5.498476705723121e-05
EXAMPLE,LN_2,9.841706504731818e-05
EXAMPLE,LN_3,4.3726991436621176e-05
EXAMPLE,LN_4,-3.077053398881091e-05
EXAMPLE,LN_5,-9.304006405796983e-05
EXAMPLE,LN_6,1.600003506530001e-05
EXAMPLE,LN_7_N,0.08678578711634755
EXAMPLE,LN_7_P,-0.18396347327996132
EXAMPLE,LN_9,0.00010529272488213337
EXAMPLE,LP_1,0.00043644228608874513
EXAMPLE,LP_2,0.00032398956834178705
EXAMPLE,LP_3,-8.067486469087726e-06
EXAMPLE,LP_4,-1.8728201882201034e-05
EXAMPLE,LP_5,0.00046237595872344883
EXAMPLE,LP_6,-0.002222939995934148
EXAMPLE,LP_7,-1.0523423902064621e-05
EXAMPLE,LP_9,-0.0014326367984121013
Gftw5,HN_1,0.0010656514393376781
Gftw5,HN_2_H,0.2479918700193462
Gftw5,HN_2_L,-0.6013494190706279
Gftw5,HN_3_H,0.16365613037544957
Gftw5,HN_3_L,-0.14078337252174666
Gftw5,HN_4,0.0006497294149689914
Gftw5,HN_5,-0.00011662653881838736
Gftw5,HN_6,-0.0005260826149711129
Gftw5,HN_7,-0.000497893248806669
Gftw5,HN_9,2.289245308340071e-05
Gftw5,HP_1_L,-0.04237429761002964
Gftw5,HP_1_H,0.018655324575520105
Gftw5,HP_2,-0.00011733399890623275
Gftw5,HP_3_L,-0.04920131240867143
Gftw5,HP_3_H,0.306110228910093
Gftw5,HP_4,0.0005670280978602449
Gftw5,HP_5,0.0006751670038962487
Gftw5,HP_6,0.0011034806738914327
Gftw5,HP_7_H,0.13293215570691697
Gftw5,HP_7_L,-0.2367977124761289
